Price,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Datetime,,,,,
2025-09-22 03:45:00+00:00,114641.2109375,114661.0703125,114574.578125,114574.578125,35039232
2025-09-22 03:50:00+00:00,114684.8828125,114687.7578125,114664.1328125,114687.7578125,4112384
2025-09-22 03:55:00+00:00,114676.9453125,114683.140625,114665.65625,114670.4921875,76503040
2025-09-22 04:00:00+00:00,114676.2109375,114695.0234375,114676.2109375,114694.671875,0
2025-09-22 04:05:00+00:00,114615.125,114683.40625,114615.125,114667.5703125,790415360
2025-09-22 04:10:00+00:00,114518.484375,114617.0859375,114518.484375,114599.15625,49991680
2025-09-22 04:15:00+00:00,114568.3125,114568.3125,114508.96875,114508.96875,137400320
2025-09-22 04:20:00+00:00,114518.015625,114592.8984375,114518.015625,114556.1328125,0
2025-09-22 04:25:00+00:00,114566.015625,114570.5234375,114547.1640625,114547.1640625,122363904
2025-09-22 04:30:00+00:00,114572.546875,114643.921875,114562.453125,114562.453125,74237952
2025-09-22 04:35:00+00:00,114537.3984375,114558.96875,114537.3984375,114558.96875,0
2025-09-22 04:40:00+00:00,114547.875,114565.7109375,114533.40625,114533.40625,100096000
2025-09-22 04:45:00+00:00,114524.09375,114528.109375,114512.796875,114528.109375,72929280
2025-09-22 04:50:00+00:00,114495.609375,114524.265625,114489.328125,114524.265625,0
2025-09-22 04:55:00+00:00,114481.8828125,114483.140625,114480.5390625,114482.2578125,0
2025-09-22 05:00:00+00:00,114444.921875,114492.203125,114444.921875,114492.203125,136069120
2025-09-22 05:05:00+00:00,114432.3125,114454.3046875,114431.328125,114442.3359375,884289536
2025-09-22 05:10:00+00:00,114487.4453125,114487.4453125,114414.5625,114415.9609375,102453248
2025-09-22 05:15:00+00:00,114437.671875,114479.265625,114426.9765625,114479.265625,0
2025-09-22 05:20:00+00:00,114550.65625,114550.65625,114415.890625,114427.4609375,764928000
2025-09-22 05:25:00+00:00,114588.5859375,114596.9921875,114551.4140625,114596.9921875,224256000
2025-09-22 05:30:00+00:00,114507.65625,114580.734375,114473.7421875,114580.734375,103407616
2025-09-22 05:35:00+00:00,114476.2578125,114531.828125,114476.2578125,114531.828125,48863232
2025-09-22 05:40:00+00:00,114454.8828125,114485.6953125,114454.8828125,114475.96875,0
2025-09-22 05:45:00+00:00,114443.25,114443.25,114396.1171875,114422.640625,198510592
2025-09-22 05:50:00+00:00,114397.4765625,114436.8984375,114397.4765625,114422.359375,47065088
2025-09-22 05:55:00+00:00,114321.5625,114388.1953125,114321.5625,114388.1953125,51390464
2025-09-22 06:00:00+00:00,112470.1875,114345.4296875,112227.046875,114345.4296875,1177645056
2025-09-22 06:05:00+00:00,112700.3828125,112903.046875,112700.3828125,112792.625,1156501504
2025-09-22 06:10:00+00:00,113097.6484375,113097.6484375,112818.21875,112818.21875,1698260992
2025-09-22 06:15:00+00:00,113140.890625,113163.734375,112978.0,113111.8125,665780224
2025-09-22 06:20:00+00:00,112945.7890625,113139.7421875,112813.8671875,113139.7421875,920096768
2025-09-22 06:25:00+00:00,112846.28125,112985.59375,112833.4609375,112985.59375,1104363520
2025-09-22 06:30:00+00:00,112856.6640625,112856.6640625,112790.8671875,112841.3671875,2021142528
2025-09-22 06:35:00+00:00,112952.1015625,112970.890625,112799.4453125,112799.4453125,0
2025-09-22 06:40:00+00:00,112978.40625,113013.0859375,112917.3515625,113013.0859375,938475520
2025-09-22 06:45:00+00:00,113000.2890625,113007.484375,112975.6875,113003.0234375,1120100352
2025-09-22 06:50:00+00:00,112978.53125,113103.59375,112978.53125,113033.3984375,152379392
2025-09-22 06:55:00+00:00,112948.8203125,112974.765625,112860.359375,112974.765625,0
2025-09-22 07:00:00+00:00,112913.984375,112913.984375,112790.6875,112905.34375,1235116032
2025-09-22 07:05:00+00:00,112911.328125,112915.8125,112874.03125,112880.109375,0
2025-09-22 07:10:00+00:00,112778.9609375,112931.375,112778.9609375,112929.015625,220192768
2025-09-22 07:15:00+00:00,112776.640625,112798.1640625,112776.640625,112795.84375,1126772736
2025-09-22 07:20:00+00:00,112786.890625,112786.890625,112735.140625,112735.140625,153616384
2025-09-22 07:25:00+00:00,112879.9609375,112879.9609375,112717.0859375,112776.734375,139505664
2025-09-22 07:30:00+00:00,112929.9609375,112943.40625,112821.3515625,112837.3671875,754991104
2025-09-22 07:35:00+00:00,112892.765625,112942.2890625,112867.171875,112942.2890625,256151552
2025-09-22 07:40:00+00:00,113005.1953125,113009.6875,112906.0390625,112906.0390625,0
2025-09-22 07:45:00+00:00,113062.2421875,113062.2421875,113025.046875,113051.9609375,128471040
2025-09-22 07:50:00+00:00,112698.96875,113055.9296875,112698.96875,113055.9296875,652136448
2025-09-22 07:55:00+00:00,112604.6171875,112625.046875,112583.984375,112625.046875,793366528
2025-09-22 08:00:00+00:00,112569.5703125,112619.2109375,112569.5703125,112590.234375,0
2025-09-22 08:05:00+00:00,112692.6328125,112692.6328125,112579.1953125,112579.1953125,288321536
2025-09-22 08:10:00+00:00,112755.78125,112802.9765625,112755.78125,112759.9296875,944496640
2025-09-22 08:15:00+00:00,112717.546875,112726.2421875,112693.875,112726.2421875,349196288
2025-09-22 08:20:00+00:00,112739.84375,112800.4375,112739.84375,112797.4140625,0
2025-09-22 08:25:00+00:00,112673.15625,112788.2890625,112657.328125,112755.1640625,328294400
2025-09-22 08:30:00+00:00,112668.203125,112715.5859375,112668.203125,112707.984375,287219712
2025-09-22 08:35:00+00:00,112784.2265625,112796.296875,112699.7890625,112699.7890625,0
2025-09-22 08:40:00+00:00,112808.9375,112825.9765625,112786.484375,112825.9765625,367472640
2025-09-22 08:45:00+00:00,112754.34375,112788.171875,112754.34375,112785.796875,870584320
2025-09-22 08:50:00+00:00,112773.1484375,112838.53125,112773.1484375,112838.53125,0
2025-09-22 08:55:00+00:00,112745.09375,112765.6640625,112717.0078125,112758.984375,1065349120
2025-09-22 09:00:00+00:00,112701.921875,112749.0703125,112701.921875,112725.765625,40275968
2025-09-22 09:05:00+00:00,112659.8046875,112675.3671875,112645.1875,112675.3671875,80777216
2025-09-22 09:10:00+00:00,112586.7421875,112658.8984375,112586.7421875,112658.8984375,0
2025-09-22 09:15:00+00:00,112539.5234375,112588.6484375,112539.5234375,112554.4453125,148402176
2025-09-22 09:20:00+00:00,112471.9921875,112521.6875,112471.9921875,112517.7890625,41455616
2025-09-22 09:25:00+00:00,112479.015625,112481.34375,112458.7265625,112458.7265625,66809856
2025-09-22 09:30:00+00:00,112413.359375,112473.7421875,112377.5859375,112473.7421875,157675520
2025-09-22 09:35:00+00:00,112440.0,112525.0078125,112440.0,112525.0078125,462839808
2025-09-22 09:40:00+00:00,112382.9296875,112394.8359375,112365.25,112381.4921875,355426304
2025-09-22 09:45:00+00:00,112332.5078125,112432.234375,112332.5078125,112366.796875,170729472
2025-09-22 09:50:00+00:00,112262.65625,112354.40625,112262.65625,112354.40625,125816832
2025-09-22 09:55:00+00:00,112396.7578125,112466.4921875,112393.9375,112397.390625,254451712
2025-09-22 10:00:00+00:00,112387.96875,112480.5546875,112387.96875,112426.1796875,898596864
2025-09-22 10:05:00+00:00,112548.3046875,112548.3046875,112401.6328125,112401.6328125,28700672
2025-09-22 10:10:00+00:00,112561.6796875,112574.0078125,112552.6875,112552.6875,0
2025-09-22 10:15:00+00:00,112657.109375,112657.109375,112581.4375,112581.4375,1087508480
2025-09-22 10:20:00+00:00,112717.34375,112722.5859375,112693.1875,112693.1875,75055104
2025-09-22 10:25:00+00:00,112664.390625,112747.8671875,112664.390625,112747.8671875,117710848
2025-09-22 10:30:00+00:00,112550.3828125,112673.7109375,112540.421875,112673.7109375,0
2025-09-22 10:35:00+00:00,112492.8671875,112552.828125,112492.8671875,112552.828125,927711232
2025-09-22 10:40:00+00:00,112514.4765625,112514.4765625,112480.953125,112489.78125,0
2025-09-22 10:45:00+00:00,112685.3203125,112685.3203125,112548.8203125,112548.8203125,1204469760
2025-09-22 10:50:00+00:00,112887.03125,112887.03125,112712.8984375,112712.8984375,20496384
2025-09-22 10:55:00+00:00,112886.2890625,112927.8359375,112869.1953125,112907.828125,0
2025-09-22 11:00:00+00:00,112914.984375,112914.984375,112875.921875,112875.921875,207077376
2025-09-22 11:05:00+00:00,112952.7265625,112952.7265625,112908.90625,112908.90625,98693120
2025-09-22 11:10:00+00:00,112974.53125,112985.9453125,112945.2890625,112978.125,86175744
2025-09-22 11:15:00+00:00,112928.859375,112980.171875,112924.8515625,112977.84375,142409728
2025-09-22 11:20:00+00:00,113012.21875,113012.21875,112942.921875,112942.921875,71266304
2025-09-22 11:25:00+00:00,112914.9921875,113021.0,112914.9921875,113021.0,155672576
2025-09-22 11:30:00+00:00,112876.4453125,112902.40625,112868.8125,112874.2109375,93290496
2025-09-22 11:35:00+00:00,112875.78125,112889.1484375,112864.421875,112885.5,845451264
2025-09-22 11:40:00+00:00,112802.046875,112867.2578125,112792.8671875,112867.2578125,154755072
2025-09-22 11:45:00+00:00,112871.4296875,112942.90625,112776.0390625,112776.0390625,76984320
2025-09-22 11:50:00+00:00,112903.09375,112911.0078125,112883.28125,112904.484375,45219840
2025-09-22 11:55:00+00:00,112946.9609375,112965.96875,112892.3359375,112906.4921875,189992960
2025-09-22 12:00:00+00:00,112792.578125,112956.3359375,112769.375,112956.3359375,0
2025-09-22 12:05:00+00:00,112723.2421875,112798.9296875,112723.2421875,112798.9296875,214310912
2025-09-22 12:10:00+00:00,112746.7578125,112746.7578125,112682.8515625,112725.2734375,0
2025-09-22 12:15:00+00:00,112705.796875,112766.1015625,112705.796875,112766.1015625,920223744
2025-09-22 12:20:00+00:00,112674.53125,112731.125,112674.53125,112731.125,7622656
2025-09-22 12:25:00+00:00,112720.9921875,112720.9921875,112696.609375,112696.609375,80453632
2025-09-22 12:30:00+00:00,112655.1875,112703.0234375,112651.9375,112678.8984375,147582976
2025-09-22 12:35:00+00:00,112643.8046875,112679.296875,112643.8046875,112675.4296875,30793728
2025-09-22 12:40:00+00:00,112656.046875,112656.046875,112613.53125,112613.53125,90595328
2025-09-22 12:45:00+00:00,112658.71875,112671.9375,112655.6484375,112655.6484375,79663104
2025-09-22 12:50:00+00:00,112806.6640625,112843.6875,112697.4375,112697.4375,94347264
2025-09-22 12:55:00+00:00,112832.9921875,112875.6796875,112790.6015625,112790.6015625,180670464
2025-09-22 13:00:00+00:00,112817.5,112838.21875,112796.5859375,112838.21875,0
2025-09-22 13:05:00+00:00,112872.3046875,112872.3046875,112800.7265625,112800.7265625,0
2025-09-22 13:10:00+00:00,112988.7421875,112988.7421875,112841.1875,112841.1875,39649280
2025-09-22 13:15:00+00:00,113014.46875,113032.1328125,112994.6875,113032.1328125,553840640
2025-09-22 13:20:00+00:00,113011.1484375,113011.1484375,112953.8828125,112956.6171875,0
2025-09-22 13:25:00+00:00,113017.078125,113038.4453125,112949.6484375,112949.6484375,378253312
2025-09-22 13:30:00+00:00,112948.4140625,113036.03125,112916.390625,113036.03125,246575104
2025-09-22 13:35:00+00:00,112788.78125,112898.2734375,112788.78125,112898.2734375,961167360
2025-09-22 13:40:00+00:00,112663.671875,112663.671875,112571.46875,112634.2109375,0
2025-09-22 13:45:00+00:00,112567.671875,112664.484375,112502.59375,112664.484375,180248576
2025-09-22 13:50:00+00:00,112847.8984375,112847.8984375,112562.25,112562.25,492154880
2025-09-22 13:55:00+00:00,113090.1875,113090.1875,112928.1953125,112928.1953125,805228544
2025-09-22 14:00:00+00:00,113241.7265625,113281.3203125,113194.8203125,113221.5546875,0
2025-09-22 14:05:00+00:00,113200.96875,113292.7421875,113200.96875,113291.65625,251662336
2025-09-22 14:10:00+00:00,113256.203125,113322.40625,113256.203125,113297.4609375,297308160
2025-09-22 14:15:00+00:00,113328.7578125,113328.7578125,113247.625,113247.625,0
2025-09-22 14:20:00+00:00,113280.5859375,113333.6171875,113280.5859375,113297.71875,689090560
2025-09-22 14:25:00+00:00,113353.2109375,113353.2109375,113285.5703125,113301.03125,590032896
2025-09-22 14:30:00+00:00,113287.6875,113483.96875,113287.6875,113478.8203125,615313408
2025-09-22 14:35:00+00:00,113006.4453125,113277.7890625,113006.4453125,113277.7890625,0
2025-09-22 14:40:00+00:00,113086.78125,113093.3125,112991.65625,112991.65625,1104248832
2025-09-22 14:45:00+00:00,112976.09375,113078.171875,112974.9765625,113078.171875,737280
2025-09-22 14:50:00+00:00,112953.3046875,113006.5625,112940.234375,112949.2265625,78528512
2025-09-22 14:55:00+00:00,113017.5859375,113017.5859375,112893.859375,112940.6484375,223268864
2025-09-22 15:00:00+00:00,113046.90625,113083.5546875,113014.7890625,113014.7890625,1196134400
2025-09-22 15:05:00+00:00,112976.3515625,113043.578125,112880.8828125,113043.578125,0
2025-09-22 15:10:00+00:00,113000.03125,113083.109375,112986.765625,113073.2734375,340320256
2025-09-22 15:15:00+00:00,112866.7265625,112972.6328125,112866.7265625,112972.6328125,290152448
2025-09-22 15:20:00+00:00,112780.7890625,112824.2421875,112780.7890625,112824.2421875,137523200
2025-09-22 15:25:00+00:00,112725.0234375,112794.4140625,112721.1484375,112721.1484375,207646720
2025-09-22 15:30:00+00:00,112663.0546875,112757.703125,112663.0546875,112719.40625,0
2025-09-22 15:35:00+00:00,112751.6875,112751.6875,112666.1015625,112666.1015625,1033379840
2025-09-22 15:40:00+00:00,112712.0546875,112766.9453125,112706.5546875,112766.9453125,98996224
2025-09-22 15:45:00+00:00,112822.1484375,112822.1484375,112719.4921875,112725.3828125,0
2025-09-22 15:50:00+00:00,112849.5078125,112941.5703125,112831.484375,112889.5703125,0
2025-09-22 15:55:00+00:00,112926.9609375,112926.9609375,112887.03125,112909.2109375,79282176
2025-09-22 16:00:00+00:00,112912.5703125,112912.5703125,112864.15625,112909.296875,1121951744
2025-09-22 16:05:00+00:00,112823.96875,112951.125,112823.96875,112951.125,0
2025-09-22 16:10:00+00:00,112913.03125,112913.03125,112832.1015625,112860.1953125,99635200
2025-09-22 16:15:00+00:00,112874.4765625,112909.2265625,112771.1953125,112909.2265625,928108544
2025-09-22 16:20:00+00:00,112748.953125,112916.3984375,112748.953125,112839.75,105734144
2025-09-22 16:25:00+00:00,112915.421875,112926.875,112805.8515625,112805.8515625,0
2025-09-22 16:30:00+00:00,112825.7109375,112876.9296875,112811.890625,112861.8046875,954503168
2025-09-22 16:35:00+00:00,112873.140625,112873.140625,112790.296875,112790.296875,0
2025-09-22 16:40:00+00:00,112909.46875,112909.46875,112869.1328125,112883.171875,112783360
2025-09-22 16:45:00+00:00,112867.078125,112914.765625,112852.921875,112914.765625,0
2025-09-22 16:50:00+00:00,112700.7734375,112851.5703125,112700.7734375,112851.5703125,0
2025-09-22 16:55:00+00:00,112710.953125,112728.1953125,112704.4765625,112709.84375,0
2025-09-22 17:00:00+00:00,112672.234375,112708.8359375,112672.234375,112695.734375,358768640
2025-09-22 17:05:00+00:00,112505.984375,112566.3203125,112505.984375,112566.3203125,0
2025-09-22 17:10:00+00:00,112397.1796875,112488.7890625,112352.8359375,112488.7890625,341655552
2025-09-22 17:15:00+00:00,112418.21875,112418.21875,112376.8125,112387.828125,121733120
2025-09-22 17:20:00+00:00,112532.9140625,112532.9140625,112428.78125,112428.78125,468197376
2025-09-22 17:25:00+00:00,112535.046875,112538.6640625,112515.3671875,112515.3671875,581742592
2025-09-22 17:30:00+00:00,112463.84375,112516.3984375,112463.84375,112512.265625,124162048
2025-09-22 17:35:00+00:00,112539.2265625,112539.2265625,112442.0703125,112458.109375,0
2025-09-22 17:40:00+00:00,112557.390625,112557.390625,112509.4140625,112509.4140625,144691200
2025-09-22 17:45:00+00:00,112550.140625,112577.734375,112544.1171875,112548.203125,0
2025-09-22 17:50:00+00:00,112529.9140625,112629.3671875,112529.9140625,112607.3203125,898711552
2025-09-22 17:55:00+00:00,112448.5859375,112514.609375,112430.9375,112514.609375,0
2025-09-22 18:00:00+00:00,112490.015625,112490.015625,112442.59375,112454.7578125,218050560
2025-09-22 18:05:00+00:00,112598.375,112598.375,112453.8046875,112453.8046875,0
2025-09-22 18:10:00+00:00,112660.90625,112660.90625,112584.6796875,112602.7421875,467095552
2025-09-22 18:15:00+00:00,112708.6640625,112708.6640625,112630.8359375,112668.6875,133910528
2025-09-22 18:20:00+00:00,112773.5625,112773.5625,112712.65625,112758.9296875,100249600
2025-09-22 18:25:00+00:00,112770.390625,112793.03125,112758.1640625,112780.9609375,35594240
2025-09-22 18:30:00+00:00,112819.015625,112819.015625,112762.9765625,112762.9765625,92086272
2025-09-22 18:35:00+00:00,112874.15625,112874.15625,112826.4609375,112826.4609375,40067072
2025-09-22 18:40:00+00:00,112797.53125,112884.59375,112797.53125,112884.59375,54263808
2025-09-22 18:45:00+00:00,112753.90625,112844.7265625,112735.7109375,112844.7265625,0
2025-09-22 18:50:00+00:00,112573.1953125,112722.515625,112573.1953125,112722.515625,0
2025-09-22 18:55:00+00:00,112519.1484375,112551.21875,112517.75,112551.21875,287109120
2025-09-22 19:00:00+00:00,112579.1015625,112579.1015625,112527.5078125,112527.5078125,299003904
2025-09-22 19:05:00+00:00,112585.25,112609.515625,112574.7265625,112597.90625,121307136
2025-09-22 19:10:00+00:00,112622.9296875,112626.0234375,112588.59375,112588.59375,43081728
2025-09-22 19:15:00+00:00,112588.234375,112631.1015625,112543.1171875,112626.53125,112181248
2025-09-22 19:20:00+00:00,112576.59375,112649.8984375,112576.59375,112606.3359375,151896064
2025-09-22 19:25:00+00:00,112589.3671875,112669.1953125,112589.3671875,112622.6171875,173568000
2025-09-22 19:30:00+00:00,112509.4375,112571.8125,112509.4375,112571.8125,864092160
2025-09-22 19:35:00+00:00,112312.1875,112464.2578125,112310.609375,112464.2578125,0
2025-09-22 19:40:00+00:00,112313.3125,112350.015625,112301.515625,112301.515625,0
2025-09-22 19:45:00+00:00,112147.4921875,112147.4921875,112066.0,112118.328125,641961984
2025-09-22 19:50:00+00:00,112380.3671875,112380.3671875,112229.78125,112229.78125,2425483264
2025-09-22 19:55:00+00:00,112236.9921875,112370.3828125,112236.9921875,112370.3828125,0
2025-09-22 20:00:00+00:00,112120.9609375,112185.1171875,112117.71875,112184.2890625,157929472
2025-09-22 20:05:00+00:00,112153.890625,112158.2734375,112098.09375,112158.2734375,1419038720
2025-09-22 20:10:00+00:00,112196.4921875,112206.8515625,112124.953125,112124.953125,117334016
2025-09-22 20:15:00+00:00,112173.9140625,112223.1953125,112173.9140625,112194.7421875,1014382592
2025-09-22 20:20:00+00:00,112220.4453125,112220.4453125,112169.9375,112187.28125,12947456
2025-09-22 20:25:00+00:00,112339.96875,112339.96875,112202.015625,112202.015625,5320704
2025-09-22 20:30:00+00:00,112533.203125,112533.203125,112354.8984375,112354.8984375,0
2025-09-22 20:35:00+00:00,112693.90625,112693.90625,112630.1484375,112630.1484375,9359360
2025-09-22 20:40:00+00:00,112587.390625,112660.4296875,112587.390625,112654.890625,214904832
2025-09-22 20:45:00+00:00,112655.1171875,112681.90625,112648.8359375,112681.90625,90648576
2025-09-22 20:50:00+00:00,112795.0,112795.0,112699.4375,112703.6953125,0
2025-09-22 20:55:00+00:00,112929.21875,112980.7421875,112825.9921875,112825.9921875,105725952
2025-09-22 21:00:00+00:00,112769.1875,112847.5546875,112708.0859375,112847.5546875,1312407552
2025-09-22 21:05:00+00:00,112736.6875,112821.3203125,112736.6875,112821.3203125,65257472
2025-09-22 21:10:00+00:00,112759.765625,112759.765625,112711.46875,112711.46875,0
2025-09-22 21:15:00+00:00,112822.9609375,112826.25,112799.2734375,112802.171875,114294784
2025-09-22 21:20:00+00:00,112915.375,112915.375,112848.7265625,112854.7265625,13377536
2025-09-22 21:25:00+00:00,112770.9453125,112934.875,112770.9453125,112934.875,1030799360
2025-09-22 21:30:00+00:00,112787.5234375,112804.21875,112766.6640625,112770.0078125,51945472
2025-09-22 21:35:00+00:00,112955.96875,112955.96875,112812.46875,112812.46875,0
2025-09-22 21:40:00+00:00,112939.5546875,112959.203125,112927.5234375,112945.484375,147251200
2025-09-22 21:45:00+00:00,112966.71875,112981.359375,112966.6171875,112966.6171875,0
2025-09-22 21:50:00+00:00,112977.125,112997.0078125,112967.4921875,112967.4921875,854294528
2025-09-22 21:55:00+00:00,113032.1015625,113032.1015625,112983.3203125,112983.3203125,0
2025-09-22 22:00:00+00:00,112865.265625,113055.1171875,112865.265625,113055.1171875,797417472
2025-09-22 22:05:00+00:00,112857.9921875,112897.375,112857.9921875,112874.2265625,28229632
2025-09-22 22:10:00+00:00,112843.953125,112875.828125,112803.7421875,112875.828125,50143232
2025-09-22 22:15:00+00:00,112851.2421875,112851.2421875,112820.7421875,112840.875,117809152
2025-09-22 22:20:00+00:00,112869.75,112869.75,112827.4453125,112829.9296875,0
2025-09-22 22:25:00+00:00,112872.7265625,112893.9765625,112857.78125,112857.78125,31129600
2025-09-22 22:30:00+00:00,112752.484375,112773.1328125,112749.7265625,112773.1328125,2867200
2025-09-22 22:35:00+00:00,112718.46875,112767.25,112718.46875,112764.03125,29024256
2025-09-22 22:40:00+00:00,112763.265625,112763.265625,112719.28125,112726.546875,44105728
2025-09-22 22:45:00+00:00,112720.765625,112753.8984375,112720.765625,112753.640625,3112960
2025-09-22 22:50:00+00:00,112696.453125,112727.09375,112691.4609375,112727.09375,0
2025-09-22 22:55:00+00:00,112743.25,112743.25,112703.578125,112709.71875,64749568
2025-09-22 23:00:00+00:00,112800.25,112800.25,112740.4765625,112740.4765625,26820608
2025-09-22 23:05:00+00:00,112802.328125,112806.7421875,112783.375,112797.21875,7643136
2025-09-22 23:10:00+00:00,112786.7265625,112806.8828125,112779.34375,112806.8828125,0
2025-09-22 23:15:00+00:00,112696.75,112793.3671875,112696.75,112780.1171875,19111936
2025-09-22 23:20:00+00:00,112724.765625,112761.578125,112713.5,112713.5,0
2025-09-22 23:25:00+00:00,112715.5546875,112731.1171875,112700.78125,112731.1171875,790192128
2025-09-22 23:30:00+00:00,112691.53125,112738.6328125,112691.53125,112712.8828125,0
2025-09-22 23:35:00+00:00,112790.265625,112790.265625,112712.8046875,112712.8046875,850485248
2025-09-22 23:40:00+00:00,112737.125,112762.3125,112737.125,112762.3125,52207616
2025-09-22 23:45:00+00:00,112811.53125,112811.53125,112729.3828125,112729.3828125,0
2025-09-22 23:50:00+00:00,112734.1796875,112777.6484375,112724.953125,112777.6484375,13918208
2025-09-22 23:55:00+00:00,112734.46875,112742.171875,112709.484375,112737.125,34078720
2025-09-23 00:00:00+00:00,112716.9140625,112771.75,112651.9453125,112771.75,0
2025-09-23 00:05:00+00:00,112649.03125,112701.2421875,112649.03125,112701.2421875,23068672
2025-09-23 00:10:00+00:00,112643.3515625,112643.3515625,112609.6796875,112633.796875,62832640
2025-09-23 00:15:00+00:00,112690.6328125,112690.6328125,112628.0859375,112628.0859375,0
2025-09-23 00:20:00+00:00,112795.625,112795.625,112724.59375,112725.375,39657472
2025-09-23 00:25:00+00:00,112878.15625,112890.109375,112798.3359375,112798.3359375,0
2025-09-23 00:30:00+00:00,112781.4296875,112875.7890625,112778.96875,112875.7890625,538271744
2025-09-23 00:35:00+00:00,112760.1953125,112765.796875,112742.53125,112753.7421875,0
2025-09-23 00:40:00+00:00,112703.7890625,112754.9765625,112703.7890625,112754.9765625,631922688
2025-09-23 00:45:00+00:00,112648.6640625,112704.453125,112648.6640625,112704.453125,0
2025-09-23 00:50:00+00:00,112532.828125,112627.2265625,112532.828125,112627.2265625,0
2025-09-23 00:55:00+00:00,112514.1484375,112514.78125,112500.96875,112511.3359375,0
2025-09-23 01:00:00+00:00,112484.84375,112503.6328125,112484.84375,112503.6328125,503816192
2025-09-23 01:05:00+00:00,112519.84375,112519.84375,112508.2578125,112508.2578125,0
2025-09-23 01:10:00+00:00,112423.890625,112504.1484375,112411.5859375,112496.0234375,0
2025-09-23 01:15:00+00:00,112551.6015625,112551.6015625,112442.890625,112442.890625,823746560
2025-09-23 01:20:00+00:00,112581.0234375,112590.9765625,112521.8125,112521.8125,0
2025-09-23 01:25:00+00:00,112587.1484375,112591.7421875,112561.359375,112591.7421875,683151360
2025-09-23 01:30:00+00:00,112516.078125,112584.296875,112516.078125,112584.296875,0
2025-09-23 01:35:00+00:00,112460.28125,112522.671875,112460.28125,112522.671875,0
2025-09-23 01:40:00+00:00,112352.03125,112453.7578125,112352.03125,112453.7578125,0
2025-09-23 01:45:00+00:00,112377.984375,112409.5,112339.875,112339.875,82530304
2025-09-23 01:50:00+00:00,112276.28125,112392.0234375,112276.28125,112392.0234375,55730176
2025-09-23 01:55:00+00:00,112252.03125,112304.796875,112252.03125,112294.546875,0
2025-09-23 02:00:00+00:00,112373.7265625,112384.8984375,112252.75,112252.75,456204288
2025-09-23 02:05:00+00:00,112393.8046875,112427.453125,112363.7421875,112363.7421875,0
2025-09-23 02:10:00+00:00,112535.109375,112563.8359375,112459.4375,112459.4375,33058816
2025-09-23 02:15:00+00:00,112418.71875,112544.546875,112418.71875,112544.546875,0
2025-09-23 02:20:00+00:00,112252.609375,112427.515625,112252.609375,112427.515625,0
2025-09-23 02:25:00+00:00,112121.921875,112259.0078125,112121.921875,112259.0078125,0
2025-09-23 02:30:00+00:00,112146.953125,112184.7265625,112118.3046875,112118.3046875,0
2025-09-23 02:35:00+00:00,112148.921875,112190.1015625,112148.921875,112157.46875,0
2025-09-23 02:40:00+00:00,112132.359375,112165.0390625,112132.359375,112165.0390625,0
2025-09-23 02:45:00+00:00,112114.8984375,112130.8125,112103.9609375,112107.171875,0
2025-09-23 02:50:00+00:00,112075.546875,112085.9765625,112074.921875,112074.921875,121270272
2025-09-23 02:55:00+00:00,111970.1171875,111974.2421875,111907.6796875,111974.2421875,220049408
2025-09-23 03:00:00+00:00,111838.796875,111976.390625,111835.5234375,111976.390625,207147008
2025-09-23 03:05:00+00:00,111680.7109375,111805.9140625,111680.7109375,111805.9140625,35176448
2025-09-23 03:10:00+00:00,111804.8359375,111804.8359375,111605.90625,111676.0546875,0
2025-09-23 03:15:00+00:00,112102.4140625,112102.4140625,111890.9140625,111890.9140625,1550860288
2025-09-23 03:20:00+00:00,112285.53125,112302.640625,112141.984375,112141.984375,61394944
2025-09-23 03:25:00+00:00,112470.6328125,112470.6328125,112255.640625,112255.640625,0
2025-09-23 03:30:00+00:00,112455.84375,112474.5703125,112434.84375,112455.3203125,152711168
2025-09-23 03:35:00+00:00,112391.859375,112456.1484375,112391.859375,112456.1484375,67817472
2025-09-23 03:40:00+00:00,112385.5625,112385.5625,112320.0234375,112339.6953125,69926912
2025-09-23 03:45:00+00:00,112471.3203125,112471.3203125,112337.6015625,112359.0,3280896
2025-09-23 03:50:00+00:00,112475.296875,112488.390625,112457.5234375,112474.859375,141533184
2025-09-23 03:55:00+00:00,112370.6875,112485.9921875,112370.6875,112469.75,874082304
2025-09-23 04:00:00+00:00,112509.890625,112550.8671875,112439.0234375,112439.0234375,10379264
2025-09-23 04:05:00+00:00,112477.9375,112494.671875,112464.21875,112494.671875,0
2025-09-23 04:10:00+00:00,112255.578125,112413.8125,112255.578125,112413.8125,896282624
2025-09-23 04:15:00+00:00,112237.921875,112253.8984375,112186.515625,112253.8984375,0
2025-09-23 04:20:00+00:00,112234.4140625,112254.03125,112216.703125,112254.03125,17018880
2025-09-23 04:25:00+00:00,112168.2109375,112238.6953125,112157.703125,112238.6953125,0
2025-09-23 04:30:00+00:00,112008.6171875,112158.359375,111965.390625,112137.5859375,55955456
2025-09-23 04:35:00+00:00,112255.875,112255.875,112058.8203125,112058.8203125,827039744
2025-09-23 04:40:00+00:00,112333.390625,112403.9921875,112333.390625,112353.859375,0
2025-09-23 04:45:00+00:00,112335.546875,112345.0390625,112312.96875,112345.0390625,37642240
